id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_new
6066,20150130T000000,318000,3,1.75,1570,12506,1,0,0,4,8,1570,0,1959,0,98003,47.3365,-122.319,2120,13243,1959
6067,20140826T000000,255000,2,1,1610,19965,1,0,0,3,7,1610,0,1952,0,98168,47.5095,-122.313,2100,28400,1952
6068,20140514T000000,139000,3,1,1100,17334,1,0,0,3,7,1100,0,1978,0,98001,47.3003,-122.27,1530,18694,1978
6069,20150401T000000,485000,4,2.25,1810,7068,2,0,0,5,7,1810,0,1976,0,98034,47.7319,-122.204,1460,7274,1976
6070,20140916T000000,588000,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,1916,0,98103,47.662,-122.349,1380,3333,1916
6071,20140715T000000,975000,3,2.5,3050,7410,1.5,0,0,5,8,1950,1100,1950,0,98115,47.6772,-122.296,1890,5814,1950
6072,20140523T000000,402000,3,2,1540,1827,2,0,0,3,8,1540,0,2005,0,98029,47.5479,-121.998,1540,1827,2005
6073,20150501T000000,245000,3,1,1380,9875,1,0,0,3,7,1380,0,1959,0,98168,47.5131,-122.334,1200,6250,1959
6074,20141028T000000,1090000,4,2.5,2780,6837,2,0,0,3,9,2780,0,2004,0,98033,47.666,-122.201,1160,6837,2004
6075,20140520T000000,396675,2,1,1730,6375,2,0,0,4,6,1730,0,1945,0,98126,47.5357,-122.368,1180,6250,1945
6076,20141002T000000,242000,5,2.25,2340,7494,1,0,0,3,7,1170,1170,1951,0,98188,47.448,-122.28,1650,10125,1951
6077,20141208T000000,399950,3,2.5,1470,4488,2,0,0,5,7,1470,0,1980,0,98034,47.723,-122.162,1400,4441,1980
6078,20141104T000000,690000,3,2,2360,6149,2,0,3,3,8,1560,800,1926,1989,98136,47.5433,-122.384,2000,6149,1989
6079,20140902T000000,270000,3,1.5,1610,8375,2,0,0,3,7,1610,0,1927,0,98155,47.7527,-122.306,1610,9107,1927
6080,20140623T000000,349900,3,2,2420,38781,1,0,0,5,7,1210,1210,1949,0,98027,47.4511,-121.976,2650,88426,1949
6081,20150504T000000,454280,3,2.5,1470,1741,2,0,0,3,8,1170,300,2004,0,98029,47.5464,-121.999,1470,1583,2004
6082,20150115T000000,275000,3,1.75,1840,14005,1,0,0,3,8,1840,0,1983,0,98023,47.3124,-122.345,2170,7992,1983
6083,20150429T000000,300000,4,2.5,2450,8932,2,0,0,3,8,2450,0,1990,0,98023,47.3093,-122.345,2410,8775,1990
6084,20150402T000000,715000,3,2.5,2770,39529,2,0,0,3,9,2770,0,1987,0,98053,47.6495,-122.042,3010,35435,1987
6085,20150420T000000,404000,3,2.5,2370,4324,2,0,0,3,8,2370,0,2006,0,98038,47.3515,-121.999,2370,4348,2006
6086,20140926T000000,490500,3,2,3000,21883,2,0,0,3,7,1970,1030,1998,0,98011,47.7599,-122.214,2280,14025,1998
6087,20150506T000000,1485000,6,2.75,4430,6440,2,0,3,3,10,2680,1750,1964,2015,98118,47.5462,-122.265,3530,7314,2015
6088,20150409T000000,557800,4,1.75,1550,6000,1,0,0,5,7,1550,0,1944,0,98199,47.6567,-122.399,1550,6000,1944
6089,20150413T000000,571000,4,2.25,2290,9900,1,0,2,4,8,1550,740,1959,0,98166,47.4434,-122.343,2320,9900,1959
6090,20150313T000000,225000,3,1.5,1240,5506,1,0,0,4,7,1240,0,1971,0,98118,47.5294,-122.285,1670,5589,1971
6091,20140716T000000,700000,4,2.5,2590,4498,2,0,0,3,9,2590,0,2004,0,98052,47.7047,-122.128,2660,5238,2004
6092,20150209T000000,500000,3,1,1370,3500,1.5,0,0,3,7,1370,0,1905,1985,98103,47.6857,-122.348,1590,4500,1985
6093,20150410T000000,330000,3,2.5,2060,25046,1,0,0,4,8,1600,460,1980,0,98022,47.184,-121.959,2050,21255,1980
6094,20150211T000000,249950,3,1.75,1120,15210,1,0,0,5,7,1120,0,1976,0,98042,47.3659,-122.113,1710,8470,1976
6095,20141015T000000,249000,4,1.75,1630,8410,1.5,0,0,5,7,1630,0,1943,0,98188,47.4538,-122.288,1390,8410,1943
6096,20140705T000000,1200000,4,2.5,2700,4275,2,0,0,3,9,2700,0,2004,0,98115,47.6725,-122.327,1810,4500,2004
6097,20140915T000000,434500,3,1.75,1930,7210,1,0,0,3,7,1110,820,1975,0,98072,47.735,-122.174,1870,7877,1975
6098,20150219T000000,417200,2,1,1000,4000,1,0,0,3,6,1000,0,1910,0,98107,47.6742,-122.396,1490,5000,1910
6099,20140924T000000,649990,4,2.25,2130,11900,2,0,0,3,9,2130,0,1976,0,98074,47.6408,-122.058,2590,11900,1976
6100,20141202T000000,506000,2,1,1060,3588,1,0,0,4,7,960,100,1926,0,98107,47.6721,-122.395,1570,3741,1926
6101,20150421T000000,348000,3,2.5,1730,4004,2,0,0,3,7,1730,0,1999,0,98148,47.4317,-122.328,1730,5523,1999
6102,20140728T000000,301000,4,2.5,2810,6146,2,0,0,3,9,2810,0,1998,0,98031,47.4045,-122.208,2810,6180,1998
6103,20140708T000000,427550,2,1,880,4000,1,0,0,3,7,880,0,1940,0,98117,47.6848,-122.386,1150,4000,1940
6104,20150501T000000,361000,3,1,1040,6720,1.5,0,0,3,7,1040,0,1951,0,98155,47.7444,-122.294,1880,11407,1951
6105,20140821T000000,460000,2,2.5,1830,8107,1,0,0,5,7,930,900,1946,0,98125,47.701,-122.305,1260,6960,1946
6106,20140710T000000,958000,4,3.5,1800,6400,2,0,2,3,8,1800,0,1984,2011,98112,47.625,-122.3,1700,4736,2011
6107,20140612T000000,445000,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,1911,0,98108,47.5445,-122.321,1410,4800,1911
6108,20140826T000000,364988,3,2.5,2850,12593,2,0,0,3,9,2850,0,1997,0,98023,47.2848,-122.345,2850,9435,1997
6109,20140814T000000,324000,2,1,820,8370,1,0,0,4,7,820,0,1941,0,98177,47.7256,-122.361,1410,8370,1941
6110,20140908T000000,237500,3,1.75,1480,7830,1,0,0,3,7,1480,0,1980,0,98022,47.1967,-121.998,1130,7553,1980
6111,20140806T000000,429300,6,2.25,2930,15949,1,0,0,4,8,1730,1200,1965,0,98034,47.7188,-122.185,1730,8550,1965
6112,20150223T000000,614000,4,2.75,2760,8160,1.5,0,2,4,8,1780,980,1940,0,98177,47.7248,-122.365,2720,8160,1940
6113,20150331T000000,650000,3,2.5,2380,3332,2,0,0,3,9,2380,0,2014,0,98034,47.7194,-122.199,2590,4382,2014
6114,20150325T000000,587100,3,2.25,1670,6414,1,0,0,4,8,1670,0,1961,0,98117,47.6921,-122.386,2130,7035,1961
6115,20150505T000000,479500,2,1,930,5760,1,0,0,3,6,730,200,1917,0,98118,47.5598,-122.266,1970,5760,1917
6116,20140527T000000,540000,4,4.25,1960,3565,2,0,0,3,7,1960,0,1940,2003,98116,47.5849,-122.384,1920,5750,2003
6117,20140521T000000,691000,4,2.75,2550,8632,1,0,0,3,8,1700,850,1972,0,98033,47.6477,-122.197,2550,9534,1972
6118,20140604T000000,760500,3,2,1990,3990,1,0,0,5,7,1130,860,1912,0,98103,47.6572,-122.333,1710,4000,1912
6119,20140929T000000,199129,3,1,860,33664,1,0,0,4,6,860,0,1955,0,98001,47.295,-122.275,1290,18287,1955
6120,20140724T000000,335000,3,3,2031,7702,2,0,0,3,9,2031,0,1988,0,98023,47.3058,-122.348,2390,7700,1988
6121,20140609T000000,305100,3,2,1590,35988,1,0,0,4,8,1590,0,1974,0,98058,47.4365,-122.106,2780,23789,1974
6122,20150325T000000,830000,4,2.25,3010,12202,1,0,0,4,9,3010,0,1959,0,98005,47.6387,-122.174,2480,10143,1959
6123,20140530T000000,490000,3,1.75,1920,5405,1,0,2,4,7,960,960,1947,0,98126,47.5583,-122.38,1190,5405,1947
6124,20141028T000000,490000,2,1.75,1670,4200,2,0,0,3,7,1670,0,1912,0,98116,47.5862,-122.387,1340,2875,1912
6125,20140918T000000,272000,4,1.75,1390,10660,1,0,0,4,7,1030,360,1960,0,98198,47.4128,-122.323,1800,11960,1960
6126,20140625T000000,233000,3,1,1250,6180,1.5,0,0,3,7,1250,0,1955,0,98155,47.7474,-122.327,1490,6180,1955
6127,20140626T000000,358000,3,1.5,2450,12497,1,0,0,4,7,2450,0,1967,0,98065,47.5317,-121.834,1560,11700,1967
6128,20141023T000000,1175000,4,3.5,4150,49503,2,0,0,3,11,4150,0,2003,0,98053,47.6746,-122.018,3330,60137,2003
6129,20150430T000000,305000,2,1,960,8276,1,0,0,3,5,960,0,1939,0,98027,47.5322,-122.033,1620,6000,1939
6130,20140530T000000,415000,2,1.75,1340,4664,1,0,0,3,8,1340,0,2004,0,98053,47.7182,-122.034,1350,4236,2004
6131,20141013T000000,733000,4,3.5,3080,5974,2,0,0,3,9,3080,0,2003,0,98075,47.6007,-121.974,2950,5425,2003
6132,20150410T000000,422250,2,1.5,1280,1256,2,0,0,3,8,1200,80,1998,0,98107,47.6741,-122.375,1390,1256,1998
6133,20140516T000000,655000,5,3.25,3690,12353,2,0,0,5,9,3690,0,1977,0,98155,47.7672,-122.292,2290,9082,1977
6134,20140807T000000,1200000,5,3.25,4610,10576,2,0,3,3,11,3310,1300,2006,0,98027,47.5373,-122.07,4042,8321,2006
6135,20140804T000000,550000,3,2.5,2920,169448,2.5,0,0,3,9,2920,0,1990,0,98022,47.2492,-121.975,2360,326097,1990
6136,20140506T000000,460000,2,2.25,1230,929,2,0,0,3,8,1020,210,2004,0,98122,47.6191,-122.301,1270,1370,2004
6137,20141025T000000,159075,4,1.5,1580,6200,1,0,0,3,6,790,790,1944,0,98178,47.4971,-122.24,1320,6499,1944
6138,20141209T000000,470000,2,1,1220,4000,1.5,0,0,4,6,1220,0,1908,0,98103,47.6801,-122.354,1580,4000,1908
6139,20150203T000000,895000,3,2.5,2750,10000,1,0,3,3,8,1650,1100,1967,0,98006,47.5644,-122.153,2490,10000,1967
6140,20150209T000000,835000,3,2.5,2720,13124,2,0,0,3,9,2720,0,1988,0,98052,47.6371,-122.094,2760,16200,1988
6141,20150109T000000,640000,2,1,1360,5000,1,0,0,3,7,1200,160,1936,0,98199,47.6372,-122.392,1540,4000,1936
6142,20150126T000000,438000,3,2.25,2340,14279,1,0,0,3,8,1340,1000,1965,0,98006,47.5715,-122.124,2340,13600,1965
6143,20150309T000000,325000,4,2.5,2090,7434,1,0,0,3,7,1090,1000,1993,0,98146,47.4962,-122.349,1260,8404,1993
6144,20150126T000000,380000,4,1.75,2260,7200,1.5,0,0,5,7,1360,900,1924,0,98056,47.5122,-122.186,1410,7465,1924
6145,20141113T000000,510000,2,1,1390,5544,1,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200,1947
6146,20140812T000000,380000,4,2.5,2300,7707,2,0,0,3,8,2300,0,2004,0,98038,47.3497,-122.044,2320,6035,2004
6147,20140616T000000,825000,4,2.5,2810,9800,1,0,0,4,8,1710,1100,1973,0,98006,47.5657,-122.149,2800,9800,1973
6148,20140926T000000,880000,4,3.25,4060,52707,2,0,0,4,9,4060,0,1996,0,98077,47.7615,-122.041,3100,50755,1996
6149,20150306T000000,1800000,3,3,2790,13295,2,1,4,4,10,2370,420,1933,1989,98006,47.5466,-122.197,3140,11949,1989
6150,20150107T000000,790000,3,1,1290,6380,1.5,0,0,3,7,1290,0,1930,0,98115,47.6951,-122.319,1630,6380,1930
6151,20140912T000000,509000,3,3,2130,5000,1.5,0,0,3,7,1570,560,1913,0,98118,47.5451,-122.284,1638,4500,1913
6152,20140908T000000,270000,3,2.25,1750,8400,1,0,0,3,7,1350,400,1965,0,98188,47.4571,-122.272,2020,9110,1965
6153,20140708T000000,210000,3,2,960,9380,1,0,0,3,6,960,0,1949,0,98146,47.4852,-122.343,1460,9240,1949
6154,20141124T000000,415000,3,1,1570,11752,1.5,0,0,5,8,1570,0,1930,0,98133,47.7686,-122.348,2010,8291,1930
6155,20141205T000000,550000,3,2.5,3070,14400,1,0,3,5,9,1720,1350,1985,0,98198,47.3716,-122.321,2020,18211,1985
6156,20140801T000000,499950,3,1,1870,4984,1,0,0,3,7,1120,750,1955,0,98116,47.5771,-122.391,1650,5750,1955
6157,20140905T000000,659000,3,1.5,1540,5040,2,0,0,3,8,1540,0,1907,0,98122,47.6138,-122.299,1590,3600,1907
6158,20140605T000000,492000,4,3.75,2810,10840,2,0,2,4,8,2070,740,1994,0,98045,47.4861,-121.804,2370,11248,1994
6159,20140813T000000,715000,4,2.5,2450,7700,1,0,0,3,8,1250,1200,1958,0,98040,47.5731,-122.212,2450,8000,1958
6160,20150313T000000,175000,2,1,1330,28270,1.5,0,0,3,6,1330,0,1925,0,98168,47.4824,-122.274,1210,6926,1925
6161,20141128T000000,975000,4,3.5,3130,52322,2,0,0,3,9,2430,700,2011,0,98005,47.5932,-122.159,3200,5820,2011
6162,20150325T000000,699950,3,3.25,2230,5460,1,0,1,4,8,1430,800,1977,0,98136,47.53,-122.388,2070,5600,1977
6163,20150416T000000,1000000,3,3,2880,3750,2,0,0,3,9,2220,660,1909,1991,98122,47.6155,-122.29,1910,4000,1991
6164,20141016T000000,285000,4,2.5,2434,4400,2,0,0,3,8,2434,0,2007,0,98001,47.2874,-122.283,2434,4400,2007
6165,20150306T000000,1050000,4,2.5,4080,11054,2,0,0,3,11,4080,0,2001,0,98059,47.5188,-122.151,3520,11914,2001
6166,20140530T000000,750000,3,1.75,1700,8400,1,0,0,3,8,1460,240,1947,0,98199,47.6534,-122.415,2010,7000,1947
6167,20141124T000000,800000,4,2.25,2510,9963,1,0,0,4,9,2200,310,1967,0,98005,47.5973,-122.177,3110,9963,1967
6168,20150107T000000,580000,5,2,2600,3750,1.5,0,0,4,6,1400,1200,1914,0,98105,47.6691,-122.299,1700,3750,1914
6169,20141204T000000,350000,1,1,790,4590,1,0,0,3,6,790,0,1911,0,98118,47.5677,-122.285,1070,4590,1911
6170,20150209T000000,465000,4,2,1470,10291,1,0,0,4,7,1470,0,1963,0,98008,47.6316,-122.121,1460,9601,1963
6171,20140507T000000,568000,3,2,2350,5080,1.5,0,0,3,8,1780,570,1929,0,98118,47.5516,-122.263,1700,5080,1929
6172,20140605T000000,250000,3,2.5,1510,10384,1,0,0,2,7,1030,480,1976,0,98077,47.758,-122.071,1490,10000,1976
6173,20140703T000000,357000,2,1,870,4600,1,0,0,4,7,870,0,1942,0,98126,47.5274,-122.379,930,4600,1942
6174,20140926T000000,425000,2,2,1280,4095,2,0,0,4,8,1280,0,1918,0,98136,47.5501,-122.393,1470,5500,1918
6175,20140611T000000,571000,3,2.5,2600,7465,2,0,0,3,9,2600,0,1988,0,98011,47.7387,-122.217,2660,7683,1988
6176,20140519T000000,588000,3,2.25,2030,7350,1,0,0,4,7,1190,840,1977,0,98052,47.6939,-122.126,1950,7350,1977
6177,20150225T000000,565000,3,2.75,3210,15939,2,0,1,3,10,3210,0,1998,0,98023,47.3357,-122.351,2870,15939,1998
6178,20150319T000000,460000,3,1.75,1970,9135,1,0,0,4,7,1370,600,1961,0,98011,47.7603,-122.215,1880,9650,1961
6179,20140624T000000,1010000,2,2,1460,9052,1,0,2,5,6,1460,0,1900,0,98033,47.6857,-122.208,2554,7834,1900
6180,20140827T000000,500000,4,2,2100,12620,1,0,0,4,7,2100,0,1972,0,98034,47.7239,-122.173,1720,7840,1972
6181,20140603T000000,235000,3,2,1530,8700,1,0,0,4,7,1530,0,1970,0,98055,47.4529,-122.207,1960,7600,1970
6182,20150121T000000,410000,4,2,1490,13736,1,0,0,4,6,1490,0,1942,0,98125,47.712,-122.281,2040,7200,1942
6183,20141205T000000,1406890,5,2.25,3580,16789,2,0,0,5,9,3580,0,1966,0,98040,47.5364,-122.239,3390,17000,1966
6184,20141121T000000,298000,4,2.5,2420,3825,2,0,0,3,8,2420,0,2003,0,98042,47.3687,-122.126,1880,4250,2003
6185,20140708T000000,485000,4,2.25,1900,7200,1,0,0,3,8,1370,530,1977,0,98146,47.5033,-122.372,2030,8008,1977
6186,20140826T000000,400000,3,1.75,1330,9143,1,0,0,3,7,1330,0,1960,0,98006,47.5538,-122.176,1950,10384,1960
6187,20140807T000000,355000,2,2.5,1370,1140,2,0,0,3,8,1080,290,2009,0,98133,47.7055,-122.342,1340,1050,2009
6188,20140721T000000,650000,3,2.5,2430,12997,2,0,0,3,9,2430,0,1992,0,98011,47.744,-122.194,2720,12500,1992
6189,20140929T000000,261490,4,1,1640,8467,1,0,2,4,6,1220,420,1943,0,98056,47.4894,-122.188,1060,7396,1943
6190,20140716T000000,347000,3,1,1010,7200,1,0,0,3,7,1010,0,1968,0,98034,47.7225,-122.179,1120,7200,1968
6191,20140519T000000,485000,3,1,1500,4100,1.5,0,0,3,7,1370,130,1926,0,98107,47.6689,-122.367,1500,4100,1926
6192,20141022T000000,601000,3,2.5,1740,1251,2,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625,2012
6193,20150411T000000,380000,3,3.25,2090,51212,1,0,0,3,8,1510,580,1989,0,98092,47.3097,-122.099,2690,40820,1989
6194,20150323T000000,750000,3,2.5,2790,21043,2,0,0,3,9,2790,0,1993,0,98053,47.673,-122.03,2900,34589,1993
6195,20150107T000000,291000,3,2.25,1480,7200,1,0,0,3,7,1190,290,1975,0,98023,47.3037,-122.375,1830,7200,1975
6196,20141105T000000,560000,3,2.5,2280,12498,2,0,0,4,9,2280,0,1987,0,98029,47.5688,-122.014,2330,8844,1987
6197,20150325T000000,725000,4,2.25,3180,9600,2,0,0,3,10,3180,0,1984,0,98074,47.6313,-122.045,2840,10739,1984
6198,20140903T000000,539000,3,2,2350,209088,1,0,0,3,7,2350,0,1993,0,98014,47.6527,-121.949,2300,209088,1993
6199,20140722T000000,470000,5,3.25,3910,7077,2,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7077,2000
6200,20150109T000000,264950,2,1,770,7434,1,0,0,3,6,770,0,1947,0,98155,47.7606,-122.32,1060,7453,1947
6201,20140604T000000,453500,5,2.5,2300,23345,1,0,0,5,7,1170,1130,1967,0,98059,47.4739,-122.114,2280,23345,1967
6202,20140825T000000,811000,2,2.5,2510,17986,2,0,0,3,9,2510,0,1943,2014,98052,47.6832,-122.164,2440,8039,2014
6203,20140916T000000,425000,3,3.25,1410,1350,3,0,0,3,8,1410,0,2005,0,98103,47.698,-122.34,1410,1253,2005
6204,20141229T000000,562000,4,2.75,2560,83200,1,0,0,3,8,1860,700,1980,0,98072,47.7511,-122.111,1990,38332,1980
6205,20140723T000000,281000,3,2.5,1760,7601,2,0,0,3,8,1760,0,1992,0,98003,47.2672,-122.313,1920,6851,1992
6206,20140625T000000,310000,2,1,870,5400,1,0,0,3,6,870,0,1950,2007,98126,47.52,-122.374,990,5200,2007
6207,20150312T000000,350000,3,1.75,1260,1111,2,0,0,3,8,1260,0,2003,0,98029,47.5476,-122.005,1410,1630,2003
6208,20140601T000000,843500,4,2,2630,16475,2,0,0,4,8,2630,0,1953,0,98004,47.639,-122.219,2670,15001,1953
6209,20140620T000000,279000,4,2,2200,7700,1,0,0,3,7,1100,1100,1979,0,98058,47.464,-122.18,1790,7700,1979
6210,20150106T000000,392000,3,1,1230,9600,1,0,0,3,7,1230,0,1952,0,98118,47.5553,-122.288,1510,6600,1952
6211,20140929T000000,455000,2,1,1030,5000,1,0,0,5,6,1030,0,1917,0,98107,47.6585,-122.363,1550,5000,1917
6212,20141113T000000,310000,2,1.5,1040,83199,1,0,0,4,7,870,170,1965,0,98070,47.4222,-122.443,1760,75794,1965
6213,20140509T000000,280000,4,2,2190,14439,1,0,0,4,7,1180,1010,1977,0,98001,47.2702,-122.29,2160,14439,1977
6214,20141013T000000,920000,4,2.5,3810,13579,2,0,0,3,10,3810,0,2003,0,98007,47.6006,-122.153,3310,9270,2003
6215,20140929T000000,815241,5,2.25,2060,4800,2.5,0,0,3,8,2060,0,1907,0,98105,47.66,-122.282,1740,4800,1907
6216,20141121T000000,405000,3,1.75,1520,7252,1,0,0,3,7,1140,380,1975,0,98072,47.7358,-122.175,1910,7820,1975
6217,20150430T000000,525000,5,3.5,3450,19080,2,0,3,3,9,3450,0,2001,0,98022,47.2123,-122.005,2570,17007,2001
6218,20140717T000000,150000,2,1,830,4045,1,0,0,3,6,830,0,1943,0,98106,47.5293,-122.351,1100,4116,1943
6219,20140502T000000,698000,4,2.25,2200,11250,1.5,0,0,5,7,1300,900,1920,0,98033,47.6845,-122.201,2320,10814,1920
6220,20150309T000000,440000,3,2,1800,10950,1,0,0,4,8,1800,0,1982,0,98006,47.557,-122.163,2400,11300,1982
6221,20150414T000000,204000,3,1,1200,12500,1.5,0,0,3,6,1200,0,1936,0,98198,47.4162,-122.329,1200,7500,1936
6222,20140516T000000,875000,3,2,2220,6641,1,0,2,4,7,1220,1000,1947,0,98199,47.6426,-122.388,1800,5900,1947
6223,20150428T000000,653000,3,2.25,2800,17300,1,0,0,4,8,1420,1380,1971,0,98006,47.5716,-122.128,2140,12650,1971
6224,20140520T000000,452000,4,1,1210,3760,1.5,0,0,3,6,1210,0,1900,0,98103,47.6872,-122.344,1540,3800,1900
6225,20140506T000000,345000,4,2.5,2331,3826,2,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,2441,3826,2007
6226,20141202T000000,350000,4,1.75,1820,6930,1,0,2,4,7,1320,500,1952,0,98178,47.5053,-122.242,1820,6825,1952
6227,20140731T000000,650000,4,2.5,2860,5576,2,0,0,3,8,2860,0,2004,0,98028,47.745,-122.224,2290,10667,2004
6228,20140527T000000,525000,5,3,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,1900,3800,1926
6229,20141124T000000,1325000,3,2.5,2280,5000,2,0,3,4,9,2280,0,1926,0,98105,47.6574,-122.278,2200,5000,1926
6230,20150120T000000,259950,4,2,1610,6650,1,0,0,3,7,1610,0,1989,0,98023,47.3085,-122.358,1960,6650,1989
6231,20150220T000000,998000,5,3.5,3760,10207,2,0,0,3,10,3150,610,1969,0,98040,47.5605,-122.225,3550,12118,1969
6232,20140610T000000,1070000,3,3,2940,4622,2,0,0,4,9,2230,710,1988,0,98105,47.6641,-122.293,1580,4000,1988
6233,20140710T000000,1910000,4,3,4460,6833,2,0,0,3,10,3140,1320,1955,2007,98112,47.6342,-122.289,3130,7450,2007
6234,20150309T000000,190500,3,1.5,1110,1150,2,0,0,3,8,940,170,2007,0,98144,47.5929,-122.306,1380,1751,2007
6235,20150204T000000,370000,3,1,1060,7419,1,0,2,4,6,1060,0,1906,0,98177,47.7712,-122.392,2190,5953,1906
6236,20140731T000000,290000,6,4.5,2810,11214,1,0,0,3,8,2010,800,1958,0,98031,47.4045,-122.197,1940,8349,1958
6237,20141007T000000,460000,3,1.75,2560,8400,1,0,0,3,7,1970,590,1959,0,98011,47.7668,-122.197,1970,8400,1959
6238,20140826T000000,290000,3,1,1010,10800,1,0,0,4,7,1010,0,1972,0,98045,47.4483,-121.773,1370,9500,1972
6239,20140918T000000,475000,3,1.5,1790,229125,2,0,3,3,7,1790,0,1987,0,98022,47.2309,-122.009,1970,216928,1987
6240,20140926T000000,214000,3,2.5,1600,2231,2,0,0,3,7,1600,0,2003,0,98001,47.3314,-122.29,1600,2962,2003
6241,20140725T000000,275000,3,2.5,2497,4400,2,0,0,3,8,2497,0,2007,0,98001,47.2873,-122.283,2434,4400,2007
6242,20140709T000000,305000,3,1.5,1800,12196,1,0,0,4,7,1800,0,1966,0,98023,47.333,-122.345,1490,11730,1966
6243,20150409T000000,449000,5,2.5,2570,61855,1,0,0,4,7,1470,1100,1981,0,98092,47.3013,-122.109,1990,49658,1981
6244,20141021T000000,366000,3,2.5,1320,4320,1,0,0,3,6,660,660,1918,0,98106,47.5327,-122.347,1190,4200,1918
6245,20150328T000000,348000,3,2.5,1670,5090,2,0,0,3,7,1670,0,2003,0,98056,47.4799,-122.18,2560,4851,2003
6246,20140620T000000,950000,4,2.5,3360,11548,2,0,0,3,9,3360,0,1988,0,98033,47.6534,-122.182,3400,14091,1988
6247,20140730T000000,815000,3,2.5,2590,21494,2,0,0,4,8,2590,0,1991,0,98074,47.6139,-122.061,2590,10720,1991
6248,20150120T000000,199950,3,3,1530,2132,2,0,0,3,8,1530,0,1993,0,98038,47.3746,-122.056,1530,3384,1993
6249,20140605T000000,386000,3,2,1330,8100,1,0,0,4,7,1330,0,1969,0,98034,47.7251,-122.175,1590,8100,1969
6250,20150102T000000,273000,3,2.25,2160,7964,2,0,0,3,8,2160,0,1991,0,98042,47.3622,-122.074,2000,7964,1991
6251,20140826T000000,399950,3,1,1470,7930,1,0,0,3,7,1070,400,1950,0,98177,47.7013,-122.368,1440,8100,1950
6252,20150316T000000,290000,4,2,1630,7618,1.5,0,0,3,7,1630,0,1967,0,98198,47.3658,-122.317,1320,8774,1967
6253,20140623T000000,725000,4,2.5,3420,30410,2,0,0,3,9,3420,0,1988,0,98077,47.7745,-122.088,2940,45916,1988
6254,20140817T000000,855000,4,2.5,2810,52062,1.5,0,0,4,9,2810,0,1988,0,98075,47.5941,-122.029,3330,49783,1988
6255,20140728T000000,399900,4,2.5,2710,8127,2,0,0,3,8,2710,0,1994,0,98038,47.379,-122.032,2520,8436,1994
6256,20140611T000000,852600,4,2.5,3320,11901,2,0,0,5,9,2650,670,1977,0,98006,47.554,-122.16,2700,11114,1977
6257,20140808T000000,235000,2,1,720,6321,1,0,0,3,6,720,0,1940,0,98118,47.551,-122.289,920,5684,1940
6258,20140807T000000,230950,2,1,930,12724,1,0,0,4,6,930,0,1912,0,98014,47.6567,-121.909,1240,21828,1912
6259,20140729T000000,404763,3,2.5,1690,1609,2,0,0,3,8,1150,540,2014,0,98029,47.5521,-121.998,1690,1860,2014
6260,20140923T000000,245000,3,2.5,1720,3407,2,0,0,3,7,1720,0,1992,0,98031,47.4034,-122.188,1720,3407,1992
6261,20141204T000000,626100,4,2.5,2280,7219,2,0,0,4,8,2280,0,1987,0,98029,47.5719,-122.021,2240,7471,1987
6262,20150302T000000,428750,3,1,1100,4080,1,0,0,4,7,900,200,1929,0,98103,47.6872,-122.351,1170,4080,1929
6263,20140512T000000,522000,4,2.25,1800,8623,1,0,0,4,8,1360,440,1980,0,98033,47.692,-122.184,2370,8623,1980
6264,20150311T000000,684000,4,2.5,2500,8434,2,0,0,4,8,2500,0,1988,0,98052,47.6915,-122.101,1900,8131,1988
6265,20150420T000000,1065500,3,2.25,2950,7232,1,0,2,3,8,1520,1430,1983,0,98136,47.5257,-122.382,2130,7140,1983
6266,20150423T000000,894000,4,2.5,3800,22029,2,0,0,3,9,3800,0,1993,0,98053,47.6734,-122.026,3170,24979,1993
6267,20140903T000000,420000,2,1,930,5368,1,0,0,4,7,930,0,1953,0,98115,47.6952,-122.275,1770,6000,1953
6268,20140529T000000,400000,5,2,1930,9747,1,0,0,4,7,1020,910,1962,0,98028,47.7743,-122.235,2040,9370,1962
6269,20140520T000000,426000,4,2.5,2800,8494,2,0,0,3,8,2800,0,2004,0,98038,47.3521,-122.009,3740,8494,2004
6270,20140627T000000,750000,4,2.25,3190,11597,2,0,0,3,10,2300,890,1984,0,98074,47.6323,-122.039,2990,10679,1984
6271,20150327T000000,342000,3,1,1980,6450,1,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,1180,5160,1950
6272,20140605T000000,700000,3,1.75,1910,4800,1,0,0,3,7,1080,830,1959,0,98103,47.6844,-122.332,1750,4800,1959
